id,nom,departement,ville,cp,type,no2_2017,pm10_2017,pm25_2017,geometry,nb_equipements_ville
0750679F,Lycée général Paul Valéry,75,Paris 12,75012,secondaire,39.48976197123527,22.014388899531973,13.660777378082276,"c(2.40917618163665, 48.8398336235241)",131
0750680G,Lycée général et technologique Arago,75,Paris 12,75012,secondaire,40.1833881676197,22.081712701377512,13.69708464756608,"c(2.39431274692718, 48.8479299525721)",131
0750681H,"Lycée Polyvalent Boulle - Lycée des métiers d'art, d'architecture intérieure et du design",75,Paris 12,75012,secondaire,36.14317283034325,20.57014966996739,12.547791330069302,"c(2.39150433165572, 48.8467537351453)",131
0750682J,Lycée général Rodin,75,Paris 13,75013,secondaire,35.013803169727325,20.479725481373173,12.492632425427438,"c(2.34718642752099, 48.832482823839)",187
0750683K,Lycée général Claude Monet,75,Paris 13,75013,secondaire,33.86169625341891,20.48697006703589,12.497051665484904,"c(2.36233564567386, 48.8274354341177)",187
0750684L,Lycée général Gabriel Fauré,75,Paris 13,75013,secondaire,37.93035967111588,21.868927990448164,13.537726196050643,"c(2.36140042214545, 48.824051491322)",187
0750685M,Lycée général et technologique Pierre-Gilles de Gennes,75,Paris 13,75013,secondaire,35.001676435470586,20.537074932936434,12.52761541724205,"c(2.3563509298416, 48.8366507022891)",187
0750686N,Ecole Estienne Ecole supérieure des Arts et Industries Graphiques,75,Paris 13,75013,secondaire,38.7921872127056,22.06371817191368,13.70989794552326,"c(2.3524239209984, 48.8307728114144)",187
0750688R,Lycée général et technologique Rabelais - Lycée des métiers de la santé  et du social,75,Paris 18,75018,secondaire,37.37821787595749,20.463917712663203,12.48340409975033,"c(2.34561279567158, 48.8992352442535)",172
0750689S,Lycée général Paul Bert,75,Paris 14,75014,secondaire,35.165470576286324,20.45729267864427,12.467581394147128,"c(2.32881714831129, 48.8408406208346)",115
0750690T,Lycée général et technologique François Villon,75,Paris 14,75014,secondaire,32.442907340265805,20.119877821156056,12.280183881595727,"c(2.30587324832203, 48.826339485024)",115
0750691U,Lycée polyvalent Raspail - Lycée des métiers des énergies et de l'environnement,75,Paris 14,75014,secondaire,32.75056577682496,20.177448928583843,12.307303262501955,"c(2.31370383522047, 48.8246102029657)",115
0750692V,Lycée général et technologique Emile Dubois,75,Paris 14,75014,secondaire,34.661836140044045,20.4272002899183,12.459865079331212,"c(2.33685828511441, 48.8317748598827)",115
0750693W,Lycée général Buffon,75,Paris 15,75015,secondaire,46.676031073927874,24.807892672153702,15.386897842288018,"c(2.31171152703025, 48.8434577106966)",197
0750694X,Lycée général Camille Sée,75,Paris 15,75015,secondaire,33.387806558609,20.157162718088525,12.295803334075025,"c(2.29693139116361, 48.8429580512793)",197
0750695Y,Lycée polyvalent Fresnel - Lycée des métiers de l'optique,75,Paris 15,75015,secondaire,40.55430590510369,22.621321020875147,14.95103884935379,"c(2.31271202302831, 48.843327658637)",197
0750696Z,Lycée général et technologique Roger Verlomme - Lycée des métiers de la communication et de la gestion d'entreprise,75,Paris 15,75015,secondaire,33.50310430526733,20.14528810780193,12.28745111823082,"c(2.29316164710079, 48.8480433357637)",197
0750697A,Lycée Technologique Bâtiment-Saint Lambert,75,Paris 15,75015,secondaire,32.50307237904053,20.05630399483063,12.233118811249737,"c(2.29130225627776, 48.8379702055811)",197
0750698B,Lycée général et technologique Claude Bernard,75,Paris 16,75016,secondaire,30.734513801336284,20.07347731255233,12.32498631477356,"c(2.25494096367527, 48.8419781053743)",123
0750699C,Lycée général Janson de Sailly,75,Paris 16,75016,secondaire,33.390968188643456,20.06569406591349,12.2391095161438,"c(2.27944230255975, 48.8655502437312)",123
0750700D,Lycée général et technologique Jean-Baptiste Say,75,Paris 16,75016,secondaire,38.44573634266854,22.487749287245343,14.042622188180689,"c(2.26736438730417, 48.8472423982871)",123
0750702F,Lycée général Jean de La Fontaine,75,Paris 16,75016,secondaire,50.82674094736576,26.998543248137945,16.956872560083866,"c(2.25657110139059, 48.8451900089102)",123
0750703G,Lycée général Molière,75,Paris 16,75016,secondaire,39.55611364603042,22.840904808219417,14.36276125907898,"c(2.27211264669932, 48.855003209451)",123
0750704H,Lycée général Carnot,75,Paris 17,75017,secondaire,42.67055381298066,22.86179119867297,14.29378264904022,"c(2.30783235050812, 48.884486135383)",132
0750705J,Lycée général et technologique Honoré de Balzac,75,Paris 17,75849,secondaire,41.67657439768314,22.428041201153704,13.941820553541184,"c(2.31653817229378, 48.8954863584751)",132
0750707L,Lycée technologique Ecole Nationale de Commerce,75,Paris 17,75017,secondaire,41.085743265151976,22.20088479692702,14.149045940637588,"c(2.32091122862082, 48.8971426060346)",132
0750708M,Lycée Polyvalent Jean Drouant - Lycée des métiers de l'hôtellerie et de la restauration,75,Paris 17,75017,secondaire,35.77365970611572,20.33579998877325,12.40404264435172,"c(2.30373950643139, 48.8807481517712)",132
0750710P,Lycée technologique Auguste Renoir - Lycée des métiers de la photographie et de l'image,75,Paris 18,75018,secondaire,36.79000911712647,20.480812518509907,12.49263801574707,"c(2.32813640891606, 48.8868833937109)",172
0750711R,Lycée général et technologique Henri Bergson,75,Paris 19,75019,secondaire,37.037385326027874,20.556761584307814,12.539369076788423,"c(2.37792665335591, 48.8811179469471)",228
0750712S,Lycée polyvalent Diderot,75,Paris 19,75019,secondaire,37.83832884550095,20.97915452302644,12.977914718389512,"c(2.39587618271708, 48.8815120413331)",228
0750713T,Lycée général et technologique Jacquard - Lycée des métiers des technologies de l'industrie et du développement durable,75,Paris 19,75019,secondaire,37.06688871741295,20.560995732901844,12.541954892873765,"c(2.37642711649445, 48.8806299041293)",228
0750714U,Lycée général Hélène Boucher,75,Paris 20,75020,secondaire,43.60671725511551,23.50275456680279,14.767760143578052,"c(2.40695439729778, 48.84781880877)",197
0750715V,Lycée général et technologique Maurice Ravel,75,Paris 20,75020,secondaire,37.08846371293068,21.012555941776768,12.88558902338147,"c(2.40832421121871, 48.8476718015011)",197
0750770E,Lycée professionnel Abbé Grégoire,75,Paris 03,75003,secondaire,60.7543581187725,29.491794337898188,18.649866583943368,"c(2.35855436477933, 48.8660651453851)",41
0750775K,Lycée professionnel Gustave Ferrié,75,Paris 10,75010,secondaire,37.37711855351925,20.652321107055407,12.578082146421076,"c(2.36739884336295, 48.8764896793916)",93
0750776L,Lycée professionnel Marie Laurencin - Lycée des métiers de la mode et de l'esthétique,75,Paris 10,75010,secondaire,44.508931514620784,23.48850406340608,14.75886229634285,"c(2.36363980955968, 48.874592844348)",93
0750778N,Lycée Professionnel Turquetil - Lycée des métiers de la mode et de l'esthétique Turquetil,75,Paris 11,75011,secondaire,36.56109954714776,20.68096596867017,12.632119172811509,"c(2.39282999508174, 48.852152093128)",130
0750783U,Lycée professionnel Chennevière Malezieux,75,Paris 12,75012,secondaire,42.63592204928399,23.01270851184508,14.356212142705918,"c(2.37017691083767, 48.8473403620331)",131
0750784V,Lycée professionnel Métiers de l'Ameublement,75,Paris 12,75012,secondaire,36.14317283034325,20.57014966996739,12.547791330069302,"c(2.39150433165572, 48.8467537351453)",131
0750785W,Lycée professionnel Galilée,75,Paris 13,75013,secondaire,44.06163824796677,24.01616264532865,15.143559287786484,"c(2.37515312323361, 48.8253185120903)",187
0750786X,Lycée polyvalent Lazare Ponticelli,75,Paris 13,75013,secondaire,34.121932649612425,20.40097434034324,12.444594180583954,"c(2.34661527580072, 48.8233807302592)",187
0750787Y,Lycée professionnel Corvisart-Arts Graphiques,75,Paris 13,75013,secondaire,35.17003804087639,20.585359748606407,12.575529294013975,"c(2.34888692278199, 48.8303830664824)",187
0750788Z,Lycée professionnel Marcel Deprez,75,Paris 11,75011,secondaire,55.04741731643677,26.34401095140613,16.89488669395447,"c(2.37363031591403, 48.8552467214634)",130
0750793E,Lycée Professionnel Beaugrenelle - Lycée des métiers de la communication et de la gestion d'entreprise,75,Paris 15,75015,secondaire,41.90826706886291,23.575464194255694,14.627860147953031,"c(2.28685861520917, 48.848276640043)",197
0750794F,Lycée professionnel Brassai - Lycée des métiers de la photographie et de l'image,75,Paris 15,75015,secondaire,33.57980129230767,20.180133288934197,12.318599644303324,"c(2.29833907469082, 48.8441624741232)",197
0750796H,Lycée Professionnel Octave Feuilet - Lycée des métiers de la mode et de l'esthétique,75,Paris 16,75016,secondaire,32.859928340911864,20.090528910955957,12.216667338460685,"c(2.27244765127692, 48.8612692741528)",123
0750800M,Lycée professionnel Edmond Rostand,75,Paris 18,75018,secondaire,37.06164379119872,20.519360397745302,12.51644111275673,"c(2.36253123133768, 48.8926499532189)",172
0750802P,"Lycée professionnel Hector Guimard - Lycée des métiers du batiment, de l'artisanat et du patrimoine bâtiment",75,Paris 19,75019,secondaire,48.91484986186027,25.01186912991534,16.04124502360821,"c(2.3725511341739, 48.8923494410449)",228
0750808W,Lycée professionnel Etienne Dolet,75,Paris 20,75020,secondaire,36.98885375380516,20.638937134164717,12.55484401077032,"c(2.38672698721776, 48.8687399625854)",197
0750810Y,Ecole primaire,75,Paris 14,75014,primaire,39.31932276487351,22.221886955878237,13.836267161369324,"c(2.3340407968591, 48.8276382706418)",115
0750811Z,Ecole primaire,75,Paris 11,75011,primaire,37.280483703613285,20.94385420907908,12.835830952227116,"c(2.393242093136, 48.8537451344782)",130
0750813B,Ecole primaire,75,Paris 15,75015,primaire,33.66394487380981,20.192056365265707,12.3160926887393,"c(2.29962297567943, 48.8442401481236)",197
0750814C,Ecole primaire,75,Paris 17,75017,primaire,50.40039692819119,25.747559800142763,16.029236681461335,"c(2.30493299456574, 48.8853183087684)",132
0750815D,Ecole primaire d'application,75,Paris 13,75013,primaire,41.68565004348754,23.002651227642808,14.406617062091827,"c(2.3474471505661, 48.8355969655364)",187
0750818G,Ecole primaire,75,Paris 01,75001,primaire,37.41401260197163,20.80355735286464,13.331406819820405,"c(2.33382218843241, 48.8648930928014)",14
0750819H,Ecole primaire,75,Paris 19,75019,primaire,47.09909604489803,24.43637662224051,15.83730698823929,"c(2.37666191493572, 48.8826582134245)",228
0750820J,Ecole primaire,75,Paris 14,75014,primaire,34.415762001276015,20.39090079414144,12.41728899013251,"c(2.32269242629407, 48.835087911148)",115
0750821K,Ecole primaire A,75,Paris 19,75019,primaire,36.64503261566162,20.48671116744161,12.49649021625519,"c(2.38285766438516, 48.892135003881)",228
0750822L,Ecole primaire,75,Paris 16,75016,primaire,32.37248897902668,19.969321826373708,12.177440155553631,"c(2.27355319840603, 48.8559832724441)",123
0750823M,Ecole primaire A,75,Paris 13,75013,primaire,34.14023073673249,20.51732452596541,12.5211679687351,"c(2.36326398887655, 48.825927632965)",187
0750824N,Ecole primaire,75,Paris 16,75016,primaire,33.82935056760907,20.09784174344484,12.255648845434193,"c(2.28077506667188, 48.8688390876783)",123
0750825P,Ecole primaire A,75,Paris 11,75011,primaire,38.96382524967194,21.343703223971303,13.384125840663913,"c(2.37742656242124, 48.871280242523)",130
0750826R,Ecole primaire,75,Paris 20,75020,primaire,57.049215934276575,28.051763711026183,18.935808327794074,"c(2.38662428258501, 48.874452017677)",197
0750828T,Etablissement régional d'enseignement adapté Edith Piaf,75,Paris 20,75020,secondaire,55.90399153709412,27.88556000028889,18.88800631538033,"c(2.40519146395231, 48.8766762319776)",197
0750831W,Ecole primaire,75,Paris 17,75017,primaire,42.30110216140747,22.788256072006483,13.835588902235031,"c(2.30164228739017, 48.8891914652169)",132
0750836B,Ecole primaire,75,Paris 15,75015,primaire,34.702539422512054,20.492215848267623,12.552496254891157,"c(2.30719718271964, 48.8431555468626)",197
0750837C,Ecole primaire d'application,75,Paris 16,75016,primaire,30.97100530862808,19.810875563686043,12.08339779406786,"c(2.26529544001931, 48.8463986949022)",123
0750838D,Ecole primaire,75,Paris 14,75014,primaire,34.32246567606926,20.36826822777519,12.423890842646358,"c(2.3278299676755, 48.8326553121952)",115
0750840F,Ecole primaire,75,Paris 11,75011,primaire,36.15363551340997,20.56751172703553,12.546742017772049,"c(2.39649946281824, 48.8498485314575)",130
0750841G,Ecole primaire d'application,75,Paris 12,75012,primaire,35.58098222970962,20.540207781577347,12.529526749253272,"c(2.3940843165349, 48.837455764838)",131
0750842H,Ecole primaire,75,Paris 20,75020,primaire,36.37879875779152,20.513065862109528,12.512777999788522,"c(2.403190282744, 48.867720597379)",197
0750843J,Ecole primaire,75,Paris 09,75009,primaire,37.12342974543572,20.60536978142656,12.643597157001496,"c(2.32875670425646, 48.8829846784391)",68
0750845L,Ecole primaire,75,Paris 01,75001,primaire,36.57134791340679,20.493159819016437,12.498279833304696,"c(2.32685042097565, 48.8681052173346)",14
0750846M,Ecole primaire,75,Paris 07,75007,primaire,38.6365436077118,21.33020521827643,12.644385794401169,"c(2.29985267015726, 48.8588893743011)",54
0750847N,Ecole élémentaire,75,Paris 18,75018,primaire,42.24306272864342,21.821230731571625,13.602933464199303,"c(2.3518386452528, 48.8951547199859)",172
0750848P,Ecole primaire,75,Paris 12,75012,primaire,36.52505256276112,20.607009696143265,12.570276036262513,"c(2.37277261486073, 48.8509810983926)",131
0750850S,Ecole primaire,75,Paris 12,75012,primaire,38.14319759368897,21.52601999279548,13.320872104167938,"c(2.39513544225333, 48.8336387865307)",131
0750853V,Ecole primaire,75,Paris 19,75019,primaire,36.32519114017487,20.44795821462202,12.47281127423048,"c(2.39870430069202, 48.8876479785713)",228
0750854W,Ecole primaire,75,Paris 15,75015,primaire,32.7860105395317,20.14093343965565,12.284865639507773,"c(2.30409263215464, 48.8310553696497)",197
0750855X,Ecole primaire,75,Paris 16,75016,primaire,33.58693690896034,20.218582929512948,12.277215411514044,"c(2.28191331763405, 48.8573728782334)",123
0750856Y,Ecole primaire,75,Paris 13,75013,primaire,37.82748188376426,21.87506797252224,13.54147153198719,"c(2.36068780446827, 48.8249605505575)",187
0750857Z,Ecole primaire,75,Paris 07,75007,primaire,35.96413333356381,20.525148711574037,12.492637181654572,"c(2.32554353386065, 48.8521712560177)",54
0750858A,Ecole primaire,75,Paris 10,75010,primaire,47.759546093940735,24.550191554374894,15.55316775903106,"c(2.37013346656516, 48.8768656310925)",93
0750862E,Ecole primaire,75,Paris 19,75019,primaire,38.59511357784271,21.203669070654,12.685556604862214,"c(2.38977225569125, 48.8803955961413)",228
0750863F,Ecole primaire,75,Paris 15,75015,primaire,33.23499490022659,20.176032452950498,12.306292225122451,"c(2.30329739323219, 48.8365351243381)",197
0750864G,Ecole primaire,75,Paris 13,75013,primaire,34.30954214673489,20.451204034648697,12.476014403915032,"c(2.35543515444235, 48.825101436999)",187
0750865H,Ecole primaire A,75,Paris 18,75018,primaire,52.41244579315185,26.48864793117168,16.99780951499939,"c(2.3351469168429, 48.8920423892541)",172
0750868L,Ecole primaire,75,Paris 12,75012,primaire,43.06204771816731,23.080598257879995,14.442094927430151,"c(2.37730490304623, 48.8461041845016)",131
0750871P,Ecole primaire,75,Paris 15,75015,primaire,34.254334282875064,20.20696968290948,12.325219389349222,"c(2.29719388083623, 48.851481967964)",197
0750872R,Ecole primaire,75,Paris 07,75007,primaire,35.14540613293647,20.419059170288943,12.57785352230072,"c(2.31301498346575, 48.8495979598491)",54
0750873S,Ecole primaire,75,Paris 02,75002,primaire,41.18871575653553,22.113925862615,13.196880134940148,"c(2.34968963004283, 48.8671558754344)",26
0750874T,Ecole primaire,75,Paris 13,75013,primaire,34.47867855429649,20.54905863292892,12.549875942766668,"c(2.36904182283731, 48.8208884725323)",187
0750877W,Ecole primaire,75,Paris 20,75020,primaire,35.996227612048386,20.51373219902524,12.514496828727424,"c(2.41107636380268, 48.8567580177719)",197
0750878X,Ecole primaire,75,Paris 10,75010,primaire,37.31343836784363,20.61551534033394,12.566278640180826,"c(2.36476523579784, 48.8783427487277)",93
0750880Z,Ecole primaire,75,Paris 15,75015,primaire,37.68684883117676,21.579227955438228,13.735501613616943,"c(2.3165070447768, 48.8431038745879)",197
